,xcentre,ycentre,zcentre,cut_vulcan,cut_poz,f1
8242,474445.279,7479706.132,1647.5,0.109,0.49,2.0
8243,474466.602,7479708.538,1647.5,0.865,0.527,2.0
8244,474464.464,7479726.964,1647.5,0.853,0.266,2.0
8245,474481.525,7479719.556,1647.5,0.14300000000000002,1.366,2.0
8246,474487.925,7479710.944,1647.5,0.16399999999999998,0.679,2.0
8247,474502.848,7479721.962,1647.5,0.493,0.642,2.0
8248,474519.399,7479713.873,1647.5,0.589,0.532,2.0
8249,474522.047,7479696.128,1647.5,0.11699999999999999,0.807,2.0
8250,474707.729,7479213.079,1647.5,0.092,0.312,4.0
8251,474703.66,7479189.549,1647.5,0.11,0.46,4.0
8252,474656.48,7479375.297,1647.5,0.147,0.052,3.0
8253,474677.802,7479377.706,1647.5,0.10300000000000001,0.078,3.0
8254,474684.203,7479369.096,1647.5,0.075,0.03,3.0
8255,474699.125,7479380.116,1647.5,0.076,0.038,3.0
8256,474701.265,7479361.69,1647.5,0.057999999999999996,0.018,3.0
8257,474676.469,7479349.334,1647.5,0.076,0.033,3.0
8258,474697.005,7479351.875,1647.5,0.039,0.024,3.0
8259,474739.65,7479356.694,1647.5,0.032,0.018,3.0
8260,474720.468,7479335.859,1647.5,0.027000000000000003,0.029,3.0
8261,474688.484,7479332.244,1647.5,0.044000000000000004,0.018,3.0
8262,474749.089,7479376.835,1647.5,0.03,0.029,3.0
8263,474837.59,7479675.78,1647.5,0.032,0.028,2.0
8264,474836.45,7479656.77,1647.5,0.027000000000000003,0.05,2.0
8265,474817.84,7479664.76,1647.5,0.028999999999999998,0.024,2.0
8266,474820.53,7479683.19,1647.5,0.046,0.018,2.0
8267,474797.07,7479699.2,1647.5,0.047,0.078,2.0
8268,474799.21,7479680.78,1647.5,0.04,0.054,2.0
8269,474796.52,7479662.35,1647.5,0.037000000000000005,0.047,2.0
8270,474622.335,7479436.775,1647.5,0.069,0.035,3.0
8271,474586.084,7479470.012,1647.5,0.067,0.082,3.0
8272,474639.376,7479476.036,1647.5,0.075,0.085,3.0
8273,474656.459,7479421.964,1647.5,0.121,0.081,3.0
8274,474588.222,7479451.586,1647.5,0.07400000000000001,0.057,3.0
8275,474579.685,7479478.624,1647.5,0.067,0.061,3.0
8276,474664.979,7479441.594,1647.5,0.07200000000000001,0.106,3.0
8277,474406.982,7479807.043,1647.5,0.503,0.279,2.0
8278,474387.774,7479814.251,1647.5,0.568,0.205,2.0
8279,474391.155,7479830.515,1647.5,0.156,0.36,2.0
8280,474373.244,7479825.754,1647.5,0.14300000000000002,0.571,2.0
8281,474366.648,7479844.925,1647.5,0.166,0.393,2.0
8282,474350.169,7479842.342,1647.5,0.159,0.254,2.0
8283,474347.088,7479852.016,1647.5,0.166,0.234,2.0
8284,474362.25,7479867.118,1647.5,0.08900000000000001,0.349,2.0
8285,474359.501,7479877.459,1647.5,0.11599999999999999,1.417,2.0
8286,474305.104,7479901.751,1647.5,0.114,0.468,2.0
8287,474312.685,7479909.301,1647.5,0.11699999999999999,0.503,2.0
8288,474302.355,7479912.092,1647.5,0.105,0.761,2.0
8289,474298.644,7479921.256,1647.5,0.153,0.514,2.0
8290,474281.696,7479917.672,1647.5,0.083,0.244,2.0
8291,474272.6,7479920.462,1647.5,0.1,0.41,2.0
8292,474274.114,7479910.121,1647.5,0.08199999999999999,0.222,2.0
8293,474307.852,7479891.41,1647.5,0.14400000000000002,1.022,2.0
8294,474315.434,7479898.96,1647.5,0.111,0.417,2.0
8295,474351.92,7479869.908,1647.5,0.1,0.687,2.0
8296,474341.59,7479872.698,1647.5,0.10800000000000001,1.07,2.0
8297,474338.842,7479883.039,1647.5,0.19699999999999998,0.551,2.0
8298,474325.763,7479896.17,1647.5,0.217,0.365,2.0
8299,474237.232,7479940.711,1647.5,0.184,0.083,2.0
8300,474224.664,7479934.542,1647.5,0.201,0.168,2.0
8301,474225.844,7479927.323,1647.5,0.221,0.198,2.0
8302,474245.054,7479936.753,1647.5,0.138,0.134,2.0
8303,474251.98,7479934.205,1647.5,0.141,0.323,2.0
8304,474243.125,7479918.491,1647.5,0.16,0.137,2.0
8305,474364.334,7479895.351,1647.5,0.102,0.33,2.0
8306,474304.439,7479940.324,1647.5,0.14300000000000002,0.388,2.0
8307,474342.345,7479978.078,1647.5,0.048,0.426,2.0
8308,474344.175,7480002.918,1647.5,0.077,1.412,2.0
8309,474343.01,7479939.505,1647.5,0.146,0.24,2.0
8310,474322.35,7479945.085,1647.5,0.138,0.405,2.0
8311,474396.722,7479877.821,1647.5,0.069,0.4,2.0
8312,474381.559,7479862.719,1647.5,0.126,0.591,2.0
8313,474391.224,7479898.503,1647.5,0.07200000000000001,0.499,2.0
8314,474498.6,7479783.113,1647.5,0.613,0.512,2.0
8315,474504.097,7479762.431,1647.5,0.494,0.701,2.0
8316,474488.935,7479747.33,1647.5,0.612,0.798,2.0
8317,474464.862,7479801.825,1647.5,0.675,0.858,2.0
8318,474513.763,7479798.215,1647.5,0.161,0.2,3.0
8319,474519.26,7479777.533,1647.5,0.374,0.531,3.0
8320,474539.135,7479595.386,1647.5,0.508,0.272,3.0
8321,474526.336,7479612.609,1647.5,0.6629999999999999,0.464,2.0
8322,474534.86,7479632.238,1647.5,0.15,0.112,2.0
8323,474513.537,7479629.831,1647.5,0.725,0.273,2.0
8324,474530.612,7479575.756,1647.5,0.512,0.325,3.0
8325,474588.167,7479638.254,1647.5,0.14300000000000002,0.163,3.0
8326,474492.214,7479627.425,1647.5,1.167,0.688,2.0
8327,474515.689,7479564.738,1647.5,0.537,0.467,3.0
8328,474507.165,7479545.109,1647.5,0.6859999999999999,0.755,3.0
8329,474543.805,7479754.621,1647.5,0.359,0.536,2.0
8330,474522.033,7479742.795,1647.5,0.369,0.765,2.0
8331,474597.112,7479760.637,1647.5,0.067,0.454,3.0
8332,474581.739,7479740.199,1647.5,0.094,0.437,3.0
8333,474605.2,7479724.179,1647.5,0.083,0.244,3.0
8334,474618.434,7479763.043,1647.5,0.299,0.205,3.0
8335,474539.094,7479735.386,1647.5,0.647,0.817,2.0
8336,474543.369,7479698.534,1647.5,0.043,0.883,2.0
8337,474560.417,7479737.793,1647.5,0.102,0.768,3.0
8338,474537.714,7479781.929,1647.5,0.424,0.125,3.0
8339,474519.895,7479761.221,1647.5,0.425,0.561,2.0
8340,474559.036,7479784.335,1647.5,0.114,0.185,3.0
8341,474560.458,7479597.792,1647.5,0.102,0.303,3.0
8342,474579.643,7479618.624,1647.5,0.10800000000000001,0.131,3.0
8343,474600.966,7479621.031,1647.5,0.107,0.14,3.0
8344,474558.348,7479522.884,1647.5,0.153,0.075,3.0
8345,474577.533,7479543.717,1647.5,0.111,0.138,3.0
8346,474556.21,7479541.31,1647.5,0.141,0.105,3.0
8347,474543.411,7479558.533,1647.5,0.16,0.34,3.0
8348,474564.734,7479560.94,1647.5,0.10300000000000001,0.136,3.0
8349,474562.596,7479579.366,1647.5,0.099,0.373,3.0
8350,474541.273,7479576.959,1647.5,0.192,0.163,3.0
8351,474519.964,7479527.886,1647.5,0.631,0.596,3.0
8352,474598.856,7479546.123,1647.5,0.094,0.119,3.0
8353,474618.041,7479566.955,1647.5,0.08800000000000001,0.138,3.0
8354,474581.781,7479600.198,1647.5,0.114,0.071,3.0
8355,474617.999,7479706.956,1647.5,0.128,0.214,3.0
8356,474645.795,7479765.457,1647.5,0.11599999999999999,0.053,3.0
8357,474656.369,7479748.621,1647.5,0.086,0.091,3.0
8358,474676.399,7479741.417,1647.5,0.099,0.312,3.0
8359,474701.152,7479735.007,1647.5,0.098,0.175,3.0
8360,474703.29,7479716.581,1647.5,0.098,0.193,3.0
8361,474681.967,7479714.175,1647.5,0.09,0.063,3.0
8362,474637.184,7479727.789,1647.5,0.10300000000000001,0.169,3.0
8363,474677.706,7479704.36,1647.5,0.084,0.092,3.0
8364,474624.399,7479698.345,1647.5,0.311,0.31,3.0
8365,474598.814,7479686.124,1647.5,0.085,0.08,3.0
8366,474684.105,7479695.749,1647.5,0.08199999999999999,0.109,2.0
8367,474643.597,7479672.51,1647.5,0.27,0.107,3.0
8368,474618.013,7479660.289,1647.5,0.49700000000000005,0.173,3.0
8369,474590.291,7479666.494,1647.5,0.111,0.09,3.0
8370,474617.294,7479595.435,1647.5,0.085,0.08,3.0
8371,474690.519,7479640.47,1647.5,0.061,0.05,2.0
8372,474749.865,7479712.76,1647.5,0.07200000000000001,0.24,2.0
8373,474769.345,7479705.403,1647.5,0.071,0.17,2.0
8374,474786.407,7479697.997,1647.5,0.042,0.03,2.0
8375,474756.564,7479675.957,1647.5,0.047,0.04,2.0
8376,474647.901,7479542.324,1647.5,0.102,0.137,3.0
8377,474716.102,7479559.378,1647.5,0.013000000000000001,0.041,3.0
8378,474664.948,7479581.583,1647.5,0.075,0.031,3.0
8379,474645.763,7479560.75,1647.5,0.10400000000000001,0.061,3.0
8380,474684.098,7479602.43,1647.5,0.052000000000000005,0.069,2.0
8381,474681.995,7479620.841,1647.5,0.066,0.062,2.0
8382,474643.625,7479579.176,1647.5,0.095,0.055,3.0
8383,474630.826,7479596.399,1647.5,0.091,0.121,3.0
8384,474660.677,7479525.113,1647.5,0.096,0.209,3.0
8385,474675.619,7479489.466,1647.5,0.053,0.069,3.0
8386,474775.83,7479510.124,1647.5,0.039,0.014,3.0
8387,474736.536,7479401.542,1647.5,0.032,0.02,3.0
8388,474066.34,7480005.206,1662.5,0.052000000000000005,0.015,40.0
8389,474101.74,7479989.948,1662.5,0.102,0.1,40.0
8390,474649.849,7479694.632,1662.5,0.076,0.18,1.0
8391,474677.208,7479670.291,1662.5,0.057,0.057,1.0
8392,474633.644,7479653.351,1662.5,0.069,0.12,1.0
8393,474641.899,7479668.97,1662.5,0.35200000000000004,0.129,1.0
8394,474616.37,7479642.498,1662.5,0.1,0.164,1.0
8395,474598.716,7479641.837,1662.5,0.099,0.076,1.0
8396,474499.162,7479599.079,1662.5,0.195,0.309,1.0
8397,474539.06,7479557.095,1662.5,0.303,0.178,1.0
8398,474541.97,7479580.326,1662.5,0.07,0.243,1.0
8399,474515.513,7479577.575,1662.5,0.192,0.222,1.0
8400,474598.042,7479541.431,1662.5,0.083,0.128,1.0
8401,474603.398,7479521.746,1662.5,0.054000000000000006,0.124,1.0
8402,474566.755,7479522.347,1662.5,0.048,0.164,1.0
8403,474636.513,7479495.916,1662.5,0.061,0.04,1.0
8404,474640.291,7479504.632,1662.5,0.061,0.01,1.0
8405,474632.735,7479487.199,1662.5,0.051,0.02,1.0
8406,474660.342,7479527.003,1662.5,0.068,0.02,1.0
8407,474691.429,7479503.175,1662.5,0.024,0.01,1.0
8408,474680.935,7479639.324,1662.5,0.048,0.03,1.0
8409,474661.275,7479644.545,1662.5,0.067,0.18,1.0
8410,474620.274,7479625.701,1662.5,0.128,0.02,1.0
8411,474535.992,7479622.319,1662.5,0.091,0.18,1.0
8412,474540.93,7479609.824,1662.5,0.078,0.21,1.0
8413,474601.945,7479583.378,1662.5,0.109,0.11,1.0
8414,474709.16,7479567.967,1662.5,0.011000000000000001,0.01,1.0
8415,474685.331,7479536.88,1662.5,0.025,0.016,1.0
8416,474683.01,7479579.302,1662.5,0.033,0.015,1.0
8417,474664.343,7480548.44,1572.5,1.171,1.75,40.0
8418,474676.721,7480444.105,1572.5,0.8909999999999999,1.53,35.0
8419,474657.386,7480500.695,1565.0,0.659,0.8,39.0
8420,474615.686,7480494.581,1572.5,0.53,1.31,35.0
8421,474551.888,7480718.969,1587.5,0.6920000000000001,0.55,32.0
8422,474577.802,7480676.089,1587.5,0.198,0.29,34.0
8423,474578.703,7480696.193,1587.5,0.205,0.31,32.0
8424,474590.586,7480691.631,1587.5,0.6970000000000001,0.64,32.0
8425,474579.834,7480706.999,1587.5,0.73,0.55,32.0
8426,474561.951,7480707.421,1587.5,0.5760000000000001,0.38,32.0
8427,474538.287,7480703.694,1587.5,0.364,0.37,34.0
8428,474567.205,7480670.171,1587.5,0.201,0.11,34.0
8429,474606.729,7480645.715,1587.5,0.718,0.62,32.0
8430,474611.32,7480636.05,1587.5,0.927,1.46,32.0
8431,474625.094,7480607.055,1587.5,0.754,0.93,32.0
8432,474632.49,7480613.16,1587.5,1.068,1.33,32.0
8433,474646.321,7480586.377,1587.5,1.345,0.56,32.0
8434,474648.152,7480566.824,1587.5,1.4709999999999999,2.12,32.0
8435,474614.125,7480651.82,1587.5,0.6809999999999999,0.56,32.0
8436,474592.955,7480674.709,1587.5,0.7340000000000001,0.21,32.0
8437,474607.506,7480682.27,1587.5,0.73,0.71,32.0
8438,474586.85,7480665.886,1587.5,0.669,0.22,32.0
8439,474596.033,7480646.557,1587.5,0.6609999999999999,0.52,32.0
8440,474593.006,7480609.581,1587.5,0.485,0.29,32.0
8441,474570.05,7480657.905,1587.5,0.46299999999999997,0.11,32.0
8442,474574.641,7480648.24,1587.5,0.46,0.3,32.0
8443,474579.232,7480638.575,1587.5,0.479,0.35,32.0
8444,474594.52,7480628.069,1587.5,0.547,0.42,32.0
8445,474608.294,7480599.074,1587.5,0.6509999999999999,0.32,32.0
8446,474602.189,7480590.251,1587.5,0.514,0.7,32.0
8447,474612.885,7480589.409,1587.5,0.645,0.57,32.0
8448,474613.089,7480558.661,1587.5,0.48100000000000004,0.32,32.0
8449,474617.476,7480579.744,1587.5,0.387,0.35,32.0
8450,474610.689,7480571.653,1587.5,0.428,0.26,32.0
8451,474622.383,7480575.7,1587.5,0.879,0.23,32.0
8452,474629.686,7480597.39,1587.5,0.84,1.17,32.0
8453,474619.727,7480556.613,1587.5,0.617,0.26,32.0
8454,474623.19,7480568.2,1587.5,1.119,0.23,32.0
8455,474638.052,7480557.285,1587.5,0.8320000000000001,1.14,32.0
8456,474639.927,7480575.69,1587.5,1.501,1.49,32.0
8457,474641.515,7480568.872,1587.5,1.429,1.67,32.0
8458,474651.375,7480552.993,1587.5,1.047,1.64,32.0
8459,474641.226,7480543.65,1587.5,1.022,1.2,32.0
8460,474649.45,7480534.784,1587.5,1.1079999999999999,1.17,32.0
8461,474661.138,7480537.505,1587.5,1.692,2.3,32.0
8462,474634.589,7480545.698,1587.5,0.897,0.88,32.0
8463,474626.075,7480529.342,1587.5,1.7519999999999998,1.08,32.0
8464,474664.343,7480548.44,1587.5,1.7590000000000001,2.62,32.0
8465,474627.085,7480472.08,1587.5,1.624,1.95,32.0
8466,474615.398,7480469.359,1587.5,1.599,1.91,32.0
8467,474641.12,7480421.2,1587.5,1.8019999999999998,1.46,33.0
8468,474692.511,7480484.994,1587.5,1.037,1.114,33.0
8469,474652.336,7480495.926,1587.5,0.563,0.618,32.0
8470,474633.723,7480470.031,1587.5,1.692,1.466,32.0
8471,474640.649,7480493.205,1587.5,0.665,1.28,32.0
8472,474690.797,7480491.781,1587.5,1.037,1.23,33.0
8473,474694.225,7480478.207,1587.5,1.077,0.9,33.0
8474,474685.23,7480489.323,1587.5,1.015,1.765,33.0
8475,474643.823,7480479.57,1587.5,1.4809999999999999,0.897,32.0
8476,474645.41,7480472.752,1587.5,1.5759999999999998,1.08,32.0
8477,474680.472,7480480.915,1587.5,1.0170000000000001,0.82,33.0
8478,474637.186,7480481.618,1587.5,0.81,1.76,32.0
8479,474638.773,7480474.8,1587.5,1.547,1.579,32.0
8480,474685.234,7480460.461,1587.5,1.016,1.307,33.0
8481,474678.597,7480462.51,1587.5,1.013,1.04,33.0
8482,474665.899,7480517.051,1587.5,1.3630000000000002,0.495,32.0
8483,474647.575,7480516.379,1587.5,0.922,1.594,32.0
8484,474634.011,7480495.254,1587.5,0.47600000000000003,1.125,32.0
8485,474629.25,7480515.707,1587.5,0.732,1.286,32.0
8486,474673.354,7480529.472,1587.5,1.59,0.773,32.0
8487,474619.149,7480506.168,1587.5,0.511,0.851,32.0
8488,474614.099,7480501.399,1587.5,0.525,1.15,32.0
8489,474672.537,7480515.003,1587.5,1.412,0.673,32.0
8490,474609.049,7480496.63,1587.5,0.59,0.646,32.0
8491,474662.436,7480505.464,1587.5,1.349,0.453,32.0
8492,474632.424,7480502.071,1587.5,0.535,0.937,32.0
8493,474637.474,7480506.84,1587.5,0.812,0.575,32.0
8494,474625.787,7480504.12,1587.5,0.5,1.111,32.0
8495,474657.675,7480525.918,1587.5,1.062,1.663,32.0
8496,474627.374,7480497.302,1587.5,0.501,1.534,32.0
8497,474634.3,7480520.476,1587.5,1.575,1.219,32.0
8498,474644.112,7480504.792,1587.5,0.987,0.578,32.0
8499,474623.911,7480485.715,1587.5,0.53,1.345,32.0
8500,474628.961,7480490.484,1587.5,0.485,1.37,32.0
8501,474615.686,7480494.581,1587.5,0.55,0.98,32.0
8502,474678.374,7480516.471,1587.5,1.433,0.57,32.0
8503,474657.386,7480500.695,1587.5,0.687,0.48,32.0
8504,474620.737,7480499.35,1587.5,0.505,1.31,32.0
8505,474681.771,7480448.875,1587.5,0.925,1.849,33.0
8506,474676.721,7480444.105,1587.5,0.866,1.54,33.0
8507,474670.083,7480446.154,1587.5,0.914,1.846,33.0
8508,474679.895,7480430.47,1587.5,1.511,1.85,33.0
8509,474690.956,7480433.504,1587.5,1.083,1.92,33.0
8510,474684.833,7480416.283,1587.5,1.207,1.925,33.0
8511,474689.424,7480406.619,1587.5,1.133,0.924,33.0
8512,474683.32,7480397.796,1587.5,1.42,1.41,33.0
8513,474724.501,7480378.384,1587.5,0.763,0.65,33.0
8514,474698.607,7480387.289,1587.5,1.1179999999999999,0.771,33.0
8515,474652.797,7480353.68,1587.5,1.59,1.028,33.0
8516,474665.006,7480371.326,1587.5,1.4680000000000002,2.378,33.0
8517,474708.18,7480386.509,1587.5,0.8009999999999999,0.632,33.0
8518,474714.805,7480382.84,1587.5,0.779,0.971,33.0
8519,474718.735,7480391.141,1587.5,0.79,0.99,33.0
8520,474715.852,7480397.52,1587.5,0.8290000000000001,0.79,33.0
8521,474698.451,7480422.285,1587.5,1.193,2.35,33.0
8522,474620.709,7480356.206,1587.5,1.814,1.14,33.0
8523,474680.242,7480425.948,1587.5,1.321,1.72,33.0
8524,474663.441,7480417.967,1587.5,1.642,1.8,33.0
8525,474694.016,7480396.954,1587.5,1.153,1.71,33.0
8526,474639.023,7480382.675,1587.5,0.9359999999999999,2.19,33.0
8527,474619.144,7480402.847,1587.5,2.0140000000000002,1.88,33.0
8528,474687.911,7480388.131,1587.5,1.2990000000000002,1.575,33.0
8529,474668.032,7480408.302,1587.5,1.7080000000000002,2.401,33.0
8530,474623.735,7480393.182,1587.5,1.227,2.417,33.0
8531,474625.249,7480411.67,1587.5,1.807,1.021,33.0
8532,474600.83,7480376.377,1587.5,1.0090000000000001,0.3,33.0
8533,474602.343,7480394.865,1587.5,1.9809999999999999,0.471,33.0
8534,474611.526,7480375.536,1587.5,1.1,1.589,33.0
8535,474643.614,7480373.01,1587.5,1.9069999999999998,1.595,33.0
8536,474726.789,7480308.424,1587.5,0.222,0.2,33.0
8537,474718.564,7480317.29,1587.5,0.677,0.31,33.0
8538,474693.602,7480318.666,1587.5,0.53,0.37,33.0
8539,474696.776,7480305.031,1587.5,0.47,0.46,33.0
8540,474740.797,7480327.2,1587.5,0.741,1.04,33.0
8541,474732.326,7480361.07,1587.5,0.6629999999999999,1.03,33.0
8542,474661.714,7480296.868,1587.5,0.875,0.24,33.0
8543,474677.266,7480323.844,1587.5,0.5920000000000001,0.34,33.0
8544,474680.039,7480297.54,1587.5,0.599,0.63,33.0
8545,474683.592,7480327.194,1587.5,0.494,0.49,33.0
8546,474648.439,7480300.965,1587.5,0.9159999999999999,0.17,33.0
8547,474660.466,7480315.863,1587.5,0.777,0.74,33.0
8548,474645.179,7480326.369,1587.5,1.117,0.49,33.0
8549,474644.976,7480289.378,1587.5,0.16399999999999998,0.2,33.0
8550,474653.201,7480280.512,1587.5,0.17600000000000002,0.2,33.0
8551,474545.631,7480622.613,1587.5,0.366,0.46,34.0
8552,474554.814,7480603.283,1587.5,0.364,0.34,34.0
8553,474573.179,7480564.624,1587.5,0.3,0.27,33.0
8554,474594.571,7480562.94,1587.5,0.531,0.4,32.0
8555,474585.388,7480582.27,1587.5,0.135,0.23,32.0
8556,474576.206,7480601.6,1587.5,0.11,0.17,32.0
8557,474567.023,7480620.929,1587.5,0.319,0.22,32.0
8558,474550.223,7480612.948,1587.5,0.385,0.236,34.0
8559,474559.405,7480593.618,1587.5,0.345,0.558,34.0
8560,474599.162,7480553.275,1587.5,1.015,0.741,32.0
8561,474589.98,7480572.605,1587.5,0.344,0.488,32.0
8562,474580.797,7480591.935,1587.5,0.11699999999999999,0.243,32.0
8563,474557.84,7480640.259,1587.5,0.325,0.19,34.0
8564,474596.136,7480516.299,1587.5,0.562,0.79,33.0
8565,474602.24,7480525.122,1587.5,0.491,0.408,32.0
8566,474591.545,7480525.964,1587.5,0.594,0.558,32.0
8567,474612.936,7480524.281,1587.5,0.49200000000000005,0.439,32.0
8568,474608.345,7480533.946,1587.5,0.48100000000000004,0.542,32.0
8569,474542.133,7480414.917,1587.5,1.389,0.905,33.0
8570,474515.606,7480465.832,1587.5,0.634,0.73,33.0
8571,474514.51,7480485.39,1587.5,1.59,1.04,33.0
8572,474519.751,7480503.704,1587.5,1.415,1.98,33.0
8573,474539.485,7480484.4,1587.5,1.6569999999999998,1.67,33.0
8574,474561.073,7480416.721,1587.5,1.775,0.84,33.0
8575,474620.657,7480421.334,1587.5,1.8090000000000002,1.46,33.0
8576,474546.981,7480461.545,1587.5,1.726,1.282,33.0
8577,474553.403,7480454.538,1587.5,1.8769999999999998,1.013,33.0
8578,474545.274,7480449.109,1587.5,1.732,1.07,33.0
8579,474544.242,7480438.701,1587.5,1.55,0.858,33.0
8580,474545.904,7480426.966,1587.5,1.567,1.011,33.0
8581,474556.481,7480426.385,1587.5,1.6230000000000002,1.179,33.0
8582,474567.177,7480425.544,1587.5,1.695,1.124,33.0
8583,474525.62,7480460.145,1587.5,1.358,0.4,33.0
8584,474535.977,7480432.39,1587.5,1.474,1.6,33.0
8585,474515.865,7480454.535,1587.5,1.3019999999999998,0.97,33.0
8586,474525.274,7480471.705,1587.5,1.611,1.0,33.0
8587,474516.06,7480477.529,1587.5,0.922,0.69,33.0
8588,474525.729,7480483.628,1587.5,1.5959999999999999,0.82,33.0
8589,474524.342,7480494.04,1587.5,1.577,1.83,33.0
8590,474562.586,7480435.209,1587.5,1.706,1.43,33.0
8591,474559.674,7480444.435,1587.5,1.868,1.28,33.0
8592,474544.08,7480470.049,1587.5,1.5430000000000001,1.21,33.0
8593,474515.159,7480513.369,1587.5,1.386,0.825,33.0
8594,474576.309,7480471.342,1587.5,1.629,1.407,33.0
8595,474574.795,7480452.855,1587.5,1.767,1.284,33.0
8596,474587.005,7480470.501,1587.5,1.71,1.923,33.0
8597,474542.656,7480520.509,1587.5,0.7509999999999999,1.34,33.0
8598,474544.169,7480538.997,1587.5,0.33399999999999996,0.36,33.0
8599,474522.777,7480540.68,1587.5,0.591,0.76,33.0
8600,474513.595,7480560.01,1587.5,0.578,0.73,34.0
8601,474534.987,7480558.326,1587.5,0.5489999999999999,0.39,34.0
8602,474548.761,7480529.332,1587.5,0.523,0.349,33.0
8603,474539.578,7480548.661,1587.5,0.579,0.427,34.0
8604,474527.369,7480531.015,1587.5,0.705,0.651,33.0
8605,474518.186,7480550.345,1587.5,0.5710000000000001,0.835,34.0
8606,474530.395,7480567.991,1587.5,0.5529999999999999,0.615,34.0
8607,474521.213,7480587.321,1587.5,0.474,0.562,34.0
8608,474571.717,7480481.007,1587.5,1.5519999999999998,0.99,33.0
8609,474562.535,7480500.337,1587.5,0.675,1.64,33.0
8610,474588.518,7480488.989,1587.5,0.627,0.61,33.0
8611,474590.031,7480507.476,1587.5,0.505,1.199,33.0
8612,474579.335,7480508.318,1587.5,0.444,0.302,33.0
8613,474580.849,7480526.806,1587.5,0.445,0.402,33.0
8614,474567.075,7480555.801,1587.5,0.268,0.19,33.0
8615,474550.274,7480547.82,1587.5,0.242,0.289,33.0
8616,474551.787,7480566.307,1587.5,0.282,0.384,34.0
8617,474547.196,7480575.972,1587.5,0.268,0.41,34.0
8618,474585.44,7480517.141,1587.5,0.575,0.41,33.0
8619,474583.927,7480498.653,1587.5,0.594,0.48,33.0
8620,474542.605,7480585.637,1587.5,0.45,0.23,34.0
8621,474539.527,7480613.79,1587.5,0.369,0.351,34.0
8622,474533.422,7480604.967,1587.5,0.32799999999999996,0.351,34.0
8623,474538.013,7480595.302,1587.5,0.387,0.389,34.0
8624,474577.925,7480359.573,1587.5,0.861,0.49,33.0
8625,474582.516,7480349.908,1587.5,0.897,0.63,33.0
8626,474556.533,7480361.257,1587.5,1.043,0.99,33.0
8627,474561.124,7480351.592,1587.5,0.732,0.62,33.0
8628,474576.411,7480341.085,1587.5,0.637,0.71,33.0
8629,474594.777,7480302.426,1587.5,0.626,0.54,33.0
8630,474600.102,7480296.899,1587.5,0.297,0.36,33.0
8631,474577.976,7480294.445,1587.5,0.9259999999999999,0.53,33.0
8632,474573.385,7480304.11,1587.5,1.121,0.46,33.0
8633,474542.679,7480308.171,1587.5,1.4809999999999999,1.97,35.0
8634,474555.071,7480277.64,1587.5,1.053,0.41,35.0
8635,474556.584,7480296.128,1587.5,1.166,1.49,33.0
8636,474558.097,7480314.616,1587.5,1.624,0.57,33.0
8637,474542.81,7480325.123,1587.5,1.413,0.93,33.0
8638,474555.595,7480283.7,1587.5,1.06,2.24,35.0
8639,474517.159,7480398.05,1587.5,1.379,1.02,33.0
8640,474516.9,7480409.347,1587.5,1.423,0.45,33.0
8641,474536.495,7480409.796,1587.5,1.396,0.66,33.0
8642,474576.36,7480406.214,1587.5,1.8630000000000002,1.19,33.0
8643,474580.951,7480396.549,1587.5,1.8559999999999999,2.01,33.0
8644,474613.666,7480318.025,1587.5,1.321,1.99,33.0
8645,474600.391,7480322.122,1587.5,1.304,1.25,33.0
8646,474624.472,7480269.46,1587.5,0.14300000000000002,0.37,33.0
8647,474614.655,7480282.254,1587.5,0.289,0.73,33.0
8648,474628.709,7480277.69,1587.5,0.14,0.11,33.0
8649,474628.96,7480290.489,1587.5,0.135,0.25,33.0
8650,474621.89,7480309.159,1587.5,1.048,0.93,33.0
8651,474595.63,7480342.575,1587.5,0.741,1.39,33.0
8652,474605.153,7480301.668,1587.5,0.981,0.59,33.0
8653,474564.151,7480388.568,1587.5,1.0270000000000001,2.59,33.0
8654,474527.085,7480392.626,1587.5,1.511,3.26,33.0
8655,474487.119,7480425.619,1587.5,1.615,1.98,33.0
8656,474498.599,7480352.413,1587.5,1.111,0.93,33.0
8657,474498.081,7480375.007,1587.5,1.005,2.01,33.0
8658,474488.155,7480380.431,1587.5,1.04,0.37,33.0
8659,474497.823,7480386.304,1587.5,1.3119999999999998,0.65,33.0
8660,474439.903,7480424.432,1587.5,0.958,0.53,34.0
8661,474447.85,7480426.805,1587.5,1.3230000000000002,0.58,34.0
8662,474467.266,7480436.467,1587.5,1.308,1.11,34.0
8663,474467.783,7480413.873,1587.5,1.643,2.79,34.0
8664,474457.856,7480419.297,1587.5,1.575,3.89,34.0
8665,474457.339,7480441.891,1587.5,1.2229999999999999,1.07,34.0
8666,474457.598,7480430.594,1587.5,1.47,4.18,34.0
8667,474505.977,7480532.699,1587.5,0.868,0.43,34.0
8668,474504.463,7480514.211,1587.5,1.183,0.94,33.0
8669,474509.055,7480504.546,1587.5,1.3319999999999999,2.06,33.0
8670,474475.899,7480487.528,1587.5,0.674,0.57,34.0
8671,474475.64,7480498.825,1587.5,0.762,0.8,34.0
8672,474476.675,7480453.637,1587.5,1.093,0.89,34.0
8673,474475.381,7480510.122,1587.5,0.7390000000000001,1.22,34.0
8674,474495.235,7480499.274,1587.5,1.444,1.36,33.0
